CodigoCliente;CodigoContrato;DataInicio;DataTermino;Fechado;Placa;Cor;Modelo;ValorPeriodoVeiculo;ValorCombustivel;ValorLocacao;PeriodoTarifa;ValorDiversos
2429;35887;04/01/2023 00:00;05/01/2023 00:00;Sim;RTE1C31;Prata;Spin Econoflex 18 Premier 2022;R$ 280,00;R$ 0,00;R$ 280,00;1;R$ 0,00
1808;35897;05/01/2023 00:00;31/01/2023 00:00;Sim;RFT6C18;Branco;Hilux Cd 4x4 2.8 Diesel Mec;R$ 7.289,80;R$ 0,00;R$ 6.500,00;30;R$ 0,01
2433;35934;09/01/2023 00:00;19/01/2023 00:00;Sim;RMY0A60;Prata;VOYAGE 1.6 L MB5;R$ 116,13;R$ 0,00;R$ 1.200,01;1;R$ 0,00
1383;35939;10/01/2023 00:00;19/01/2023 00:00;Sim;RUF8J24;Prata Sirius;Gol 1.0 Flex 12v 5p;R$ 133,33;R$ 0,00;R$ 1.199,97;1;R$ 0,00
1541;35971;13/01/2023 00:00;13/01/2023 00:00;Sim;RMY0E62;Prata;VOYAGE 1.6 L MB5;R$ 190,00;R$ 0,00;R$ 190,00;1;R$ 0,00
2432;35981;14/01/2023 00:00;23/01/2023 00:00;Sim;RTE1C31;Prata;Spin Econoflex 18 Premier 2022;R$ 250,71;R$ 0,00;R$ 2.339,96;1;R$ 0,00
2437;36008;19/01/2023 00:00;23/01/2023 00:00;Sim;RMO0G66;Branca;Spin Primier 1.8 8v Econo.Flex 5p Mec;R$ 280,00;R$ 0,00;R$ 1.165,50;1;R$ 0,00
2439;36014;20/01/2023 00:00;23/01/2023 00:00;Sim;QWZ0014;Branca;Amarok V6 High Ac4;R$ 260,00;R$ 0,00;R$ 0,00;1;
2439;36466;20/01/2023 00:00;27/02/2023 00:00;Sim;RUL0F35;Branca;S10 Pick-up Ltz Dd4 A;R$ 253,16;R$ 0,00;R$ 9.620,08;1;R$ 0,00
2434;36015;20/01/2023 00:00;25/01/2023 00:00;Sim;RTI9F93;Branca;Spin Primier 1.8 8v Econo.Flex 5p Mec;R$ 333,00;R$ 0,00;R$ 1.665,00;1;R$ 0,00
2440;36028;23/01/2023 00:00;25/01/2023 00:00;Sim;RUJ9E77;Branco;Gol 1.0 Flex 12v 5p;R$ 190,00;R$ 0,00;R$ 453,15;1;R$ 0,00
1721;36041;26/01/2023 00:00;31/01/2023 00:00;Sim;RMR4D64;Preto;Corolla Gli 2.0;R$ 380,00;R$ 0,00;R$ 2.090,00;1;R$ 0,00
1105;36368;08/02/2023 00:00;10/02/2023 00:00;Sim;RUF8J24;Prata Sirius;Gol 1.0 Flex 12v 5p;R$ 124,13;R$ 0,00;R$ 300,00;1;R$ 0,02
1404;36380;09/02/2023 00:00;14/02/2023 00:00;Sim;RTB7G39;Prata Sirius;Gol G7 1.6 Completo Trend Line;R$ 190,00;R$ 212,52;R$ 1.162,52;1;R$ 0,00
2457;36394;11/02/2023 00:00;16/02/2023 00:00;Sim;RUG0I82;Prata Sirius;Gol 1.0 Flex 12v 5p;R$ 190,00;R$ 0,00;R$ 950,00;1;R$ 0,00
2463;36415;17/02/2023 00:00;23/02/2023 00:00;Sim;RUF8J24;Prata Sirius;Gol 1.0 Flex 12v 5p;R$ 190,00;R$ 0,00;R$ 1.140,00;1;R$ 0,00
2462;36416;17/02/2023 00:00;22/02/2023 00:00;Sim;RUF2F60;Prata Sirius;Voyage 1.0  Flex 12v 4p;R$ 190,00;R$ 0,00;R$ 1.029,17;1;R$ 0,00
2457;36438;23/02/2023 00:00;24/02/2023 00:00;Sim;RMF0A23;Cinza;Gol 1.6 Msi Flex 8v 5p;R$ 190,00;R$ 0,00;R$ 190,00;1;R$ 0,00
2451;36442;24/02/2023 00:00;28/02/2023 00:00;Sim;RMY0A62;Cinza;Voyage 1.6 Af5;R$ 168,00;R$ 0,00;R$ 840,00;1;R$ 0,00
2466;36566;28/02/2023 00:00;30/03/2023 00:00;Sim;QPY8529;Branca;Fiorino Hard Working;R$ 2.290,00;R$ 0,00;R$ 2.290,00;30;R$ 0,00
2465;36467;28/02/2023 00:00;01/03/2023 00:00;Sim;QUL7866;Branca;Strada Hd Wk Cce;R$ 240,00;R$ 0,00;R$ 240,00;1;R$ 0,00
1541;36787;06/03/2023 00:00;08/03/2023 00:00;Sim;RMY0E62;Prata;VOYAGE 1.6 L MB5;R$ 190,00;R$ 0,00;R$ 480,00;1;R$ 100,00
2472;36831;16/03/2023 00:00;21/03/2023 00:00;Sim;RTI9F89;Prata;Spin Primier 1.8 8v Econo.Flex 5p Mec;R$ 280,00;R$ 0,00;R$ 1.561,20;1;R$ 0,00
1242;36840;17/03/2023 00:00;20/03/2023 00:00;Sim;RMD5B18;Branca;Frontier Xe At 4x4 2.3 Diesel;R$ 500,00;R$ 0,00;R$ 1.500,00;1;R$ 0,00
2473;36841;18/03/2023 00:00;27/03/2023 00:00;Sim;RMU7D26;Branca;Toro Endurance 1.8 Mt5;R$ 218,00;R$ 0,00;R$ 2.107,33;1;R$ 0,00
1541;36866;22/03/2023 00:00;22/03/2023 00:00;Sim;RUF0B06;Branco;Voyage 1.0  Flex 12v 4p;R$ 190,00;R$ 0,00;R$ 190,00;1;R$ 0,00
2266;36869;22/03/2023 13:20;14/04/2023 00:00;Não;RNZ4C91;Prata Sirius;Gol 1.0 Flex 12v 5p;R$ 120,00;R$ 0,00;R$ 0,00;1;
2477;36893;27/03/2023 00:00;31/03/2023 00:00;Sim;RGA5J84;Prata;STRADA ENDURANCE CS 1.4 02;R$ 209,45;R$ 0,00;R$ 959,98;1;R$ 0,00
1541;36909;28/03/2023 00:00;29/03/2023 00:00;Sim;RMY0E62;Prata;VOYAGE 1.6 L MB5;R$ 190,00;R$ 0,00;R$ 190,00;1;R$ 0,00
2466;37081;30/03/2023 15:55;29/04/2023 00:00;Não;QPY8529;Branca;Fiorino Hard Working;R$ 2.290,00;R$ 0,00;R$ 0,00;30;
2478;37156;03/04/2023 00:00;04/04/2023 00:00;Sim;RTP4D10;Branca;Saveiro Robust 1.6 Total Flex 8v;R$ 240,00;R$ 0,00;R$ 240,00;1;R$ 0,00
2479;37217;04/04/2023 00:00;10/04/2023 00:00;Sim;RTE1C31;Prata;Spin Econoflex 18 Premier 2022;R$ 280,00;R$ 0,00;R$ 1.680,00;1;R$ 0,00
2325;37220;05/04/2023 00:00;10/04/2023 00:00;Sim;RMD5B18;Branca;Frontier Xe At 4x4 2.3 Diesel;R$ 500,00;R$ 0,00;R$ 3.072,80;1;R$ 250,00
2480;37221;05/04/2023 00:00;10/04/2023 00:00;Sim;RTI9F89;Prata;Spin Primier 1.8 8v Econo.Flex 5p Mec;R$ 280,00;R$ 0,00;R$ 1.800,00;1;R$ 400,00
2283;37243;05/04/2023 16:44;11/04/2023 00:00;Sim;RNZ7J08;Preto;Corolla Cross Xre 2.0 16v. Flex Aut.;R$ 300,00;R$ 0,00;R$ 1.870,00;1;R$ 70,00
2392;37245;05/04/2023 17:17;16/04/2023 00:00;Não;QWY6223;Branca;Toro Endurance Atd4;R$ 363,63;R$ 0,00;R$ 0,00;1;
235;37244;06/04/2023 00:00;19/04/2023 00:00;Não;RUL0F35;Branca;S10 Pick-up Ltz Dd4 A;R$ 270,00;R$ 0,00;R$ 0,00;1;
2280;37288;14/04/2023 16:37;17/04/2023 00:00;Sim;RUF2F65;Branco;Voyage 1.0  Flex 12v 4p;R$ 190,00;R$ 0,00;R$ 570,00;1;R$ 0,00
2487;37290;15/04/2023 00:00;22/04/2023 00:00;Não;RTI9F95;Branca;Spin Primier 1.8 8v Econo.Flex 5p Mec;R$ 260,00;R$ 0,00;R$ 0,00;1;
1493;37294;18/04/2023 00:00;18/05/2023 00:00;Não;RTJ8G45;Preta;Cruze Ltz 1.4 16v Turbo Flex 4p Aut.;R$ 160,00;R$ 0,00;R$ 0,00;1;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
